,Max,Min,Mean,Standard Dev,RMS,Skewness,Kurtosis,Crest factor,Form factor
2003-10-22 12:06:00,0.359,-0.674,-0.0937840087890625,0.08433519757828892,0.12612570004528842,-0.07798908382188441,0.31633744413968,2.846366758488496,-1.3448529410698187
2003-10-22 12:09:00,0.291,-0.645,-0.09534790039062499,0.08377313322611032,0.12692119059891802,-0.07767672091764193,0.33534846709975863,2.292761347627011,-1.331137760547871
2003-10-22 12:14:00,0.339,-0.613,-0.09639257812499999,0.08392406651402938,0.1278069094513893,-0.06744993716328271,0.27369100874910357,2.6524387566772116,-1.3258998974552982
2003-10-22 12:19:00,0.286,-0.598,-0.09587578125,0.0836838079368307,0.12725947575690336,-0.08509727813753788,0.31982840064730667,2.24737685189219,-1.3273370406763008
2003-10-22 12:24:00,0.349,-0.725,-0.0955903076171875,0.08270342578125803,0.1264009357466043,-0.07636749975171585,0.36780517095859855,2.7610555091114164,-1.3223195834122092
2003-10-22 12:29:00,0.322,-0.701,-0.0946896484375,0.08335239345653148,0.12614904437404342,-0.04318837907610337,0.282658235256815,2.5525361812907645,-1.3322369071557831
2003-10-22 12:34:00,0.261,-0.598,-0.09522587890624999,0.08401495267198789,0.12698940097104316,-0.06903473691503037,0.23802680269304943,2.0552896383810384,-1.333559767886883
2003-10-22 12:39:00,0.264,-0.613,-0.09512331542968751,0.08283686582582843,0.12613573621379198,-0.055939890010618186,0.27813738964708135,2.0929833838091447,-1.3260233376435242
2003-10-22 12:44:00,0.288,-0.61,-0.096394287109375,0.08260708813776481,0.12694732371360523,-0.06327459580970468,0.23751620363792103,2.268657515378045,-1.3169589974721514
2003-10-22 12:49:00,0.298,-0.542,-0.09505273437499999,0.08239689688791078,0.1257938995968455,-0.058092968712275095,0.13103000049537927,2.368954305058151,-1.3234116874593649
2003-10-22 12:54:00,0.356,-0.598,-0.094628515625,0.08319646263601083,0.12600015229715497,-0.06641815960737567,0.15381082734113516,2.825393410322396,-1.3315241337661525
2003-10-22 12:59:00,0.305,-0.581,-0.09494970703125001,0.08368852719538404,0.12656636780355346,-0.046288870342824494,0.1837873112678694,2.4098028986136146,-1.3329832367139134
2003-10-22 13:04:00,0.264,-0.598,-0.095032421875,0.08245918593608345,0.12581936476086708,-0.048217212484201834,0.31460444978174573,2.098246168240952,-1.3239625201424667
2003-10-22 13:09:00,0.305,-0.583,-0.09532031249999999,0.08252212585066777,0.1260781383613204,-0.05521094605774197,0.16006234669371722,2.4191347045902383,-1.3226786091508083
2003-10-22 13:14:00,0.398,-0.569,-0.0946512451171875,0.08236834244666186,0.12547205426455402,-0.04960549517300087,0.1878419253498751,3.172021071407894,-1.325624973123252
2003-10-22 13:19:00,0.266,-0.632,-0.0948634033203125,0.08315019512091147,0.1261461511122305,-0.10155384471311031,0.40012893489272994,2.1086652082103043,-1.3297662396350016
2003-10-22 13:24:00,0.264,-0.581,-0.095395068359375,0.083542860446454,0.12680480354909668,-0.05795602340921547,0.2352705470655727,2.081940057560861,-1.3292595280858128
2003-10-22 13:29:00,0.342,-0.808,-0.0953867919921875,0.08408978764628798,0.12715958414082357,-0.07278069422053626,0.5210723938232489,2.689533803612084,-1.333094252202531
2003-10-22 13:34:00,0.256,-0.557,-0.09562421875,0.0841131023621706,0.1273531800572845,-0.04865883069942388,0.11045020514926884,2.010157892287017,-1.3318088421745615
2003-10-22 13:39:00,0.273,-0.51,-0.0947837890625,0.08381463896203907,0.12652544750834713,-0.08341676555440114,0.16806640770426995,2.1576687170538533,-1.3348848865381064
2003-10-22 13:44:00,0.281,-0.667,-0.0960703369140625,0.08368837082123147,0.1274091129223654,-0.08624577023095296,0.338506005178302,2.2054937323927737,-1.3262065796265112
2003-10-22 13:49:00,0.359,-0.593,-0.09467333984375,0.08459283876314129,0.12695989501179594,-0.06101051842909995,0.23021429814860817,2.8276645941353764,-1.3410311204963516
2003-10-22 13:54:00,0.364,-0.652,-0.094807177734375,0.08450032524015044,0.12699815585982685,-0.04403386885303093,0.29284627780403394,2.8661833515264736,-1.3395415715848284
2003-10-22 13:59:00,0.339,-0.645,-0.0945017822265625,0.08494887941473174,0.12706975556095285,-0.07921961408648209,0.33882737798850027,2.6678260181069477,-1.3446281389308674
2003-10-22 14:04:00,0.288,-0.505,-0.09402668457031249,0.08515819661654318,0.12685723792309433,-0.06681650288959624,0.1540723844593499,2.270268568945167,-1.349162086303611
2003-10-22 14:09:00,0.356,-0.527,-0.09489462890625001,0.0844428268769524,0.12702522394993543,-0.06049303073816809,0.3238539996644412,2.8025929727178487,-1.3385923462056892
2003-10-22 14:14:00,0.286,-0.535,-0.09440207519531249,0.08396111635679696,0.12633704427001136,-0.049619311974963054,0.14988767046866247,2.2637857459190838,-1.338286727369364
2003-10-22 14:19:00,0.315,-0.664,-0.0956795654296875,0.08488405358889319,0.12790506590354062,-0.05351877849970381,0.2761810703351224,2.4627640646974585,-1.3368065096150006
2003-10-22 14:24:00,0.288,-0.632,-0.09513457031249999,0.08364510582993454,0.12667643579121424,-0.07409044421736471,0.28403481887915794,2.2735088669109405,-1.3315499862469016
2003-10-22 14:29:00,0.271,-0.522,-0.0945625732421875,0.08377541328871857,0.12633379905702072,-0.08023200588927777,0.11677467295488464,2.1451108256285734,-1.3359809777327318
2003-10-22 14:34:00,0.261,-0.657,-0.09552685546875,0.08404247809845583,0.12723343035846063,-0.10082857441182926,0.39877715159387606,2.0513476628325797,-1.3319126829217454
2003-10-22 14:39:00,0.305,-0.542,-0.09474775390624998,0.08416779012651808,0.12673271405026754,-0.035123650509777754,0.20159212531656534,2.4066398505363353,-1.3375801412207164
2003-10-22 14:44:00,0.332,-0.53,-0.0949369873046875,0.08482272403756551,0.12730966347861838,-0.06598578847242771,0.2423775725372317,2.6078146067502512,-1.3409911889244508
2003-10-22 14:49:00,0.334,-0.496,-0.0950720947265625,0.08302600975868608,0.1262214450806288,-0.06533788755929648,0.29454905415076293,2.6461430526852605,-1.3276392557001626
2003-10-22 14:54:00,0.249,-0.544,-0.09487482910156249,0.08373926434123968,0.1265437726306655,-0.08038033848505831,0.14331254361710144,1.9676985664615751,-1.3337971075046864
2003-10-22 14:59:00,0.298,-0.64,-0.0957473876953125,0.08357023080415167,0.1270880608858541,-0.08106058360694642,0.34416560468892854,2.344830804111905,-1.327326665979378
2003-10-22 15:04:00,0.303,-0.72,-0.095228564453125,0.08436199539911993,0.12722127181392712,-0.08409485332165649,0.289499182787766,2.381677180866149,-1.3359570475994114
2003-10-22 15:09:00,0.281,-0.62,-0.094860888671875,0.0834186141443422,0.12632135011981843,-0.07238710960123763,0.21680255470359366,2.224485407521893,-1.3316483947010611
