,Max,Min,Mean,Standard Dev,RMS,Skewness,Kurtosis,Crest factor,Form factor
2003-10-22 12:06:00,0.374,-0.471,-0.09260197753906249,0.06333241547169363,0.11218744657467392,0.01699711632351328,1.4420247131243338,3.333706322935687,-1.211501628324834
2003-10-22 12:09:00,0.376,-0.627,-0.08960307617187499,0.06216201718169406,0.1090538091988595,0.01364299876435415,1.6322143828970574,3.4478392159082167,-1.21707662122754
2003-10-22 12:14:00,0.376,-0.601,-0.0928515380859375,0.06266765237538471,0.11202029681898752,0.02979145933625588,1.2488060183190521,3.3565345805820765,-1.2064452471999831
2003-10-22 12:19:00,0.327,-0.525,-0.0933643798828125,0.06318997306048156,0.11273767179431,-0.003114067547062733,1.1295660294030734,2.900538877515688,-1.2075019609814164
2003-10-22 12:24:00,0.349,-0.522,-0.0929856201171875,0.06286587258399186,0.11224235830144659,0.019896266514009813,1.213222490592389,3.1093430793987693,-1.2070937222335054
2003-10-22 12:29:00,0.251,-0.43,-0.09890517578125,0.0623741823909503,0.11693022467012645,0.030143670565613605,0.9822655722711202,2.1465793015287513,-1.1822457596025382
2003-10-22 12:34:00,0.332,-0.466,-0.05540012207031251,0.07394327544529285,0.09239398260958848,-0.048358715019861616,0.4446190995563506,3.593307601024936,-1.6677577441494487
2003-10-22 12:39:00,0.256,-0.532,-0.0964097412109375,0.06185314957571501,0.11454499949443313,0.019699279185357674,1.2748122350108266,2.2349295135528076,-1.1881060778268973
2003-10-22 12:44:00,0.449,-0.505,-0.0748444091796875,0.06482744712558397,0.09901606376638622,-0.059643493069668055,0.970729478055274,4.534617747069296,-1.32295871998491
2003-10-22 12:49:00,0.286,-0.464,-0.085981591796875,0.06330835069145707,0.10677398346470865,-0.023846887467858287,1.1175546889818504,2.678555119136581,-1.2418237582406486
2003-10-22 12:54:00,0.305,-0.466,-0.10400927734374998,0.0630412963531844,0.12162252173412928,0.033268774602262394,1.0493828549816193,2.507759218039729,-1.1693430128561286
2003-10-22 12:59:00,0.347,-0.54,-0.084994970703125,0.06332103427591149,0.10598868117449795,0.002730279048129215,1.271136334556057,3.273934500880383,-1.2469994435870906
2003-10-22 13:04:00,0.413,-0.442,-0.092273828125,0.062487738926482156,0.11144093297782799,0.04154798273264264,1.20614689283018,3.7059991240576693,-1.2077198404174043
2003-10-22 13:09:00,0.317,-0.525,-0.0925431396484375,0.06236069957349904,0.11159298635887557,-0.025720410417416288,1.0555675783881275,2.840680318210584,-1.2058482863538735
2003-10-22 13:14:00,0.337,-0.454,-0.0922985107421875,0.06213607955809613,0.11126460896443133,0.009957489645956092,1.2888776013608814,3.028815749559062,-1.2054865031920268
2003-10-22 13:19:00,0.43,-0.574,-0.09279685058593748,0.062473762767228096,0.11186657778615532,0.009393732012435343,1.4071081745361154,3.8438647942014463,-1.2054997241803773
2003-10-22 13:24:00,0.3,-0.449,-0.092581591796875,0.06271874162321771,0.11182529076330128,0.027796134745490895,1.1617965199914781,2.6827562705381647,-1.207856643992978
2003-10-22 13:29:00,0.315,-0.522,-0.09352868652343752,0.06373934519521339,0.11318224304899406,-0.020205984398747896,1.4650709684117098,2.7831220827072984,-1.210133994778506
2003-10-22 13:34:00,0.347,-0.515,-0.09254423828125,0.06331879347534873,0.11213209961323241,0.0024412486857623037,1.163493350979925,3.0945643682484962,-1.2116594365653883
2003-10-22 13:39:00,0.347,-0.508,-0.054143408203125,0.07359291724875254,0.09136352607295964,-0.10524950001569708,0.3601986251383509,3.7980145350661947,-1.6874358136118666
2003-10-22 13:44:00,0.271,-0.53,-0.09263925781250001,0.06349037411297812,0.11230744089016041,0.03290188075593131,1.1596773545026036,2.413019100533553,-1.2123093766302446
